campaign_name,ad_group,page_id,final_url,keyword,match_type,volume_mid,class,expected_intent_note,tracking_slot,suggested_start_bid,headline_seed_1,headline_seed_2,headline_seed_3
RC-npq-rci-baltimore-BOOK,npq-rci-baltimore--vision,npq-rci-baltimore,/en/go/lines/royal-caribbean/from/baltimore/,vision of the seas baltimore,exact,260,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-baltimore-BOOK,0.35,Royal Caribbean From Baltimore,Baltimore Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-baltimore-BOOK,npq-rci-baltimore--vision,npq-rci-baltimore,/en/go/lines/royal-caribbean/from/baltimore/,vision of the seas baltimore,"phrase (discovery, negatives applied)",260,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-baltimore-BOOK,0.35,Royal Caribbean From Baltimore,Baltimore Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-9-plus-night-BOOK,npq-rci-9-plus-night--core,npq-rci-9-plus-night,/en/go/lines/royal-caribbean/9-plus-night-cruises/,14 day cruise royal caribbean,exact,210,BOOK-NOW,Knows trip length; call must present port and date options with pricing,fwd-RC-npq-rci-9-plus-night-BOOK,0.20,Longer Royal Caribbean Trips,9 Plus Night Sailings,Call For Dates And Cabins
RC-npq-rci-9-plus-night-BOOK,npq-rci-9-plus-night--core,npq-rci-9-plus-night,/en/go/lines/royal-caribbean/9-plus-night-cruises/,14 day cruise royal caribbean,"phrase (discovery, negatives applied)",210,BOOK-NOW,Knows trip length; call must present port and date options with pricing,fwd-RC-npq-rci-9-plus-night-BOOK,0.20,Longer Royal Caribbean Trips,9 Plus Night Sailings,Call For Dates And Cabins
RC-npq-rci-dest-northern-europe-BOOK,npq-rci-dest-northern-europe--core,npq-rci-dest-northern-europe,/en/go/lines/royal-caribbean/to/northern-europe/,royal caribbean baltic cruise,exact,210,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-northern-europe-BOOK,0.20,Northern Europe Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-northern-europe-BOOK,npq-rci-dest-northern-europe--core,npq-rci-dest-northern-europe,/en/go/lines/royal-caribbean/to/northern-europe/,royal caribbean baltic cruise,"phrase (discovery, negatives applied)",210,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-northern-europe-BOOK,0.20,Northern Europe Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-p002-BOOK,p002--2-4-night,p002,/en/go/lines/royal-caribbean/from/galveston/?nights=4,royal caribbean 4 day cruise from galveston,exact,210,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.20,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-p002-BOOK,p002--2-4-night,p002,/en/go/lines/royal-caribbean/from/galveston/?nights=4,royal caribbean 4 day cruise from galveston,"phrase (discovery, negatives applied)",210,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.20,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-npq-ship-adventure-of-the-seas-BOOK,npq-ship-adventure-of-the-seas--caribbean,npq-ship-adventure-of-the-seas,/en/go/ships/adventure-of-the-seas/,adventure of the seas caribbean cruise,exact,210,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-adventure-of-the-seas-BOOK,0.20,Adventure Of The Seas Cruises,Check Adventure Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-adventure-of-the-seas-BOOK,npq-ship-adventure-of-the-seas--caribbean,npq-ship-adventure-of-the-seas,/en/go/ships/adventure-of-the-seas/,adventure of the seas caribbean cruise,"phrase (discovery, negatives applied)",210,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-adventure-of-the-seas-BOOK,0.20,Adventure Of The Seas Cruises,Check Adventure Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-icon-of-the-seas-BOOK,npq-ship-icon-of-the-seas--deals,npq-ship-icon-of-the-seas,/en/go/ships/icon-of-the-seas/,icon of the seas deals,exact,170,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-icon-of-the-seas-BOOK,0.56,Icon Of The Seas Cruises,Check Icon Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-icon-of-the-seas-BOOK,npq-ship-icon-of-the-seas--deals,npq-ship-icon-of-the-seas,/en/go/ships/icon-of-the-seas/,icon of the seas deals,"phrase (discovery, negatives applied)",170,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-icon-of-the-seas-BOOK,0.56,Icon Of The Seas Cruises,Check Icon Sailing Dates,Talk To A Cruise Specialist
RC-npq-rci-cape-liberty-BOOK,npq-rci-cape-liberty--bermuda,npq-rci-cape-liberty,/en/go/lines/royal-caribbean/from/cape-liberty/,royal caribbean cruises from new york to bermuda,exact,170,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-cape-liberty-BOOK,0.20,Royal Caribbean From New York,New York Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-cape-liberty-BOOK,npq-rci-cape-liberty--bermuda,npq-rci-cape-liberty,/en/go/lines/royal-caribbean/from/cape-liberty/,royal caribbean cruises from new york to bermuda,"phrase (discovery, negatives applied)",170,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-cape-liberty-BOOK,0.20,Royal Caribbean From New York,New York Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-port-canaveral-BOOK,npq-rci-port-canaveral--7-night,npq-rci-port-canaveral,/en/go/lines/royal-caribbean/from/port-canaveral/?nights=7,royal caribbean 7 day cruise from port canaveral,exact,170,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-port-canaveral-BOOK,0.22,Royal Caribbean Port Canaveral,Sailings And Departure Dates,Talk To A Cruise Specialist
RC-npq-rci-port-canaveral-BOOK,npq-rci-port-canaveral--7-night,npq-rci-port-canaveral,/en/go/lines/royal-caribbean/from/port-canaveral/?nights=7,royal caribbean 7 day cruise from port canaveral,"phrase (discovery, negatives applied)",170,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-port-canaveral-BOOK,0.22,Royal Caribbean Port Canaveral,Sailings And Departure Dates,Talk To A Cruise Specialist
RC-npq-rci-vancouver-BOOK,npq-rci-vancouver--alaska,npq-rci-vancouver,/en/go/lines/royal-caribbean/from/vancouver/,alaska cruise from vancouver royal caribbean,exact,170,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-vancouver-BOOK,0.20,Royal Caribbean From Vancouver,Vancouver Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-vancouver-BOOK,npq-rci-vancouver--alaska,npq-rci-vancouver,/en/go/lines/royal-caribbean/from/vancouver/,alaska cruise from vancouver royal caribbean,"phrase (discovery, negatives applied)",170,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-vancouver-BOOK,0.20,Royal Caribbean From Vancouver,Vancouver Sailings And Dates,Talk To A Cruise Specialist
RC-p003-BOOK,p003--spring-break,p003,/en/go/lines/royal-caribbean/,royal caribbean spring break cruise,exact,170,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.20,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--spring-break,p003,/en/go/lines/royal-caribbean/,royal caribbean spring break cruise,"phrase (discovery, negatives applied)",170,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.20,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--cyber-monday,p003,/en/go/lines/royal-caribbean/,royal caribbean cyber monday sale,exact,140,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.30,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--cyber-monday,p003,/en/go/lines/royal-caribbean/,royal caribbean cyber monday sale,"phrase (discovery, negatives applied)",140,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.30,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--labor-day,p003,/en/go/lines/royal-caribbean/,royal caribbean labor day sale,exact,140,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.30,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--labor-day,p003,/en/go/lines/royal-caribbean/,royal caribbean labor day sale,"phrase (discovery, negatives applied)",140,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.30,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-npq-ship-serenade-of-the-seas-BOOK,npq-ship-serenade-of-the-seas--alaska,npq-ship-serenade-of-the-seas,/en/go/ships/serenade-of-the-seas/,serenade of the seas alaska,exact,140,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-serenade-of-the-seas-BOOK,0.20,Serenade Of The Seas Cruises,Check Serenade Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-serenade-of-the-seas-BOOK,npq-ship-serenade-of-the-seas--alaska,npq-ship-serenade-of-the-seas,/en/go/ships/serenade-of-the-seas/,serenade of the seas alaska,"phrase (discovery, negatives applied)",140,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-serenade-of-the-seas-BOOK,0.20,Serenade Of The Seas Cruises,Check Serenade Sailing Dates,Talk To A Cruise Specialist
RC-npq-rci-fort-lauderdale-BOOK,npq-rci-fort-lauderdale--2-4-night,npq-rci-fort-lauderdale,/en/go/lines/royal-caribbean/from/fort-lauderdale/?nights=3,royal caribbean 3 day cruise from fort lauderdale,exact,140,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-fort-lauderdale-BOOK,0.33,Royal Caribbean Ft Lauderdale,Sailings And Departure Dates,Talk To A Cruise Specialist
RC-npq-rci-fort-lauderdale-BOOK,npq-rci-fort-lauderdale--2-4-night,npq-rci-fort-lauderdale,/en/go/lines/royal-caribbean/from/fort-lauderdale/?nights=3,royal caribbean 3 day cruise from fort lauderdale,"phrase (discovery, negatives applied)",140,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-fort-lauderdale-BOOK,0.33,Royal Caribbean Ft Lauderdale,Sailings And Departure Dates,Talk To A Cruise Specialist
RC-npq-rci-baltimore-BOOK,npq-rci-baltimore--2-4-night,npq-rci-baltimore,/en/go/lines/royal-caribbean/from/baltimore/?nights=3,royal caribbean 3 day cruise from baltimore,exact,140,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-baltimore-BOOK,0.20,Royal Caribbean From Baltimore,Baltimore Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-baltimore-BOOK,npq-rci-baltimore--2-4-night,npq-rci-baltimore,/en/go/lines/royal-caribbean/from/baltimore/?nights=3,royal caribbean 3 day cruise from baltimore,"phrase (discovery, negatives applied)",140,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-baltimore-BOOK,0.20,Royal Caribbean From Baltimore,Baltimore Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-dest-bermuda-BOOK,npq-rci-dest-bermuda--5-6-night,npq-rci-dest-bermuda,/en/go/lines/royal-caribbean/to/bermuda/?nights=5,5 night bermuda cruise royal caribbean,exact,140,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-bermuda-BOOK,0.32,Bermuda Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-rci-dest-bermuda-BOOK,npq-rci-dest-bermuda--5-6-night,npq-rci-dest-bermuda,/en/go/lines/royal-caribbean/to/bermuda/?nights=5,5 night bermuda cruise royal caribbean,"phrase (discovery, negatives applied)",140,BOOK-NOW,"Knows line and destination; call must narrow port, dates and cabin",fwd-RC-npq-rci-dest-bermuda-BOOK,0.32,Bermuda Sailings,Compare Sailings And Dates,Call A Cruise Planning Expert
RC-npq-ship-symphony-of-the-seas-BOOK,npq-ship-symphony-of-the-seas--core,npq-ship-symphony-of-the-seas,/en/go/ships/symphony-of-the-seas/,symphony of the seas ultimate family suite,exact,140,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-symphony-of-the-seas-BOOK,0.20,Symphony Of The Seas Cruises,Check Symphony Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-symphony-of-the-seas-BOOK,npq-ship-symphony-of-the-seas--core,npq-ship-symphony-of-the-seas,/en/go/ships/symphony-of-the-seas/,symphony of the seas ultimate family suite,"phrase (discovery, negatives applied)",140,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-symphony-of-the-seas-BOOK,0.20,Symphony Of The Seas Cruises,Check Symphony Sailing Dates,Talk To A Cruise Specialist
RC-p003-BOOK,p003--memorial-day,p003,/en/go/lines/royal-caribbean/,royal caribbean memorial day sale,exact,110,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.31,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--memorial-day,p003,/en/go/lines/royal-caribbean/,royal caribbean memorial day sale,"phrase (discovery, negatives applied)",110,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.31,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-npq-ship-oasis-of-the-seas-BOOK,npq-ship-oasis-of-the-seas--book,npq-ship-oasis-of-the-seas,/en/go/ships/oasis-of-the-seas/,oasis of the seas booking,exact,110,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-oasis-of-the-seas-BOOK,0.24,Oasis Of The Seas Cruises,Check Oasis Sailing Dates,Talk To A Cruise Specialist
RC-npq-ship-oasis-of-the-seas-BOOK,npq-ship-oasis-of-the-seas--book,npq-ship-oasis-of-the-seas,/en/go/ships/oasis-of-the-seas/,oasis of the seas booking,"phrase (discovery, negatives applied)",110,BOOK-NOW,Knows the ship; call must present its itineraries and price dates,fwd-RC-npq-ship-oasis-of-the-seas-BOOK,0.24,Oasis Of The Seas Cruises,Check Oasis Sailing Dates,Talk To A Cruise Specialist
RC-p003-BOOK,p003--wedding,p003,/en/go/lines/royal-caribbean/,royal caribbean wedding cost,exact,110,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.30,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p003-BOOK,p003--wedding,p003,/en/go/lines/royal-caribbean/,royal caribbean wedding cost,"phrase (discovery, negatives applied)",110,BOOK-NOW,Brand-committed shopper; call must surface current sailings and price one,fwd-RC-p003-BOOK,0.30,Royal Caribbean Cruises,Compare Sailings And Dates,Call A Cruise Specialist
RC-p002-BOOK,p002--liberty,p002,/en/go/lines/royal-caribbean/from/galveston/,liberty of the seas galveston,exact,110,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.22,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-p002-BOOK,p002--liberty,p002,/en/go/lines/royal-caribbean/from/galveston/,liberty of the seas galveston,"phrase (discovery, negatives applied)",110,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-p002-BOOK,0.22,Royal Caribbean From Galveston,Galveston Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-cape-liberty-BOOK,npq-rci-cape-liberty--bahamas,npq-rci-cape-liberty,/en/go/lines/royal-caribbean/from/cape-liberty/,royal caribbean cruise from new york to bahamas,exact,110,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-cape-liberty-BOOK,0.20,Royal Caribbean From New York,New York Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-cape-liberty-BOOK,npq-rci-cape-liberty--bahamas,npq-rci-cape-liberty,/en/go/lines/royal-caribbean/from/cape-liberty/,royal caribbean cruise from new york to bahamas,"phrase (discovery, negatives applied)",110,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-cape-liberty-BOOK,0.20,Royal Caribbean From New York,New York Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--wonder,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/,wonder of the seas miami,exact,110,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.30,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
RC-npq-rci-miami-BOOK,npq-rci-miami--wonder,npq-rci-miami,/en/go/lines/royal-caribbean/from/miami/,wonder of the seas miami,"phrase (discovery, negatives applied)",110,BOOK-NOW,"Knows line and departure port; call must present sailings, dates and cabin pricing",fwd-RC-npq-rci-miami-BOOK,0.30,Royal Caribbean From Miami,Miami Sailings And Dates,Talk To A Cruise Specialist
